"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
199120,"University of North Carolina at Chapel Hill",0,0,18978962,1166800,102430558,16613846,16879694,0,1883458,6865161,3657491,3972723,729294,0,421147,3096184,9851122,1813707,2789471,2491179,1310081,9910238,0,2140846,0,207001962,118380464,172440661,636264241,25120,"University of North Carolina at Chapel Hill",0,0,22833215,986914,110809706,16975652,18876303,0,1943357,8317811,4788153,3921055,581397,0,406234,2266530,11421920,1653201,2936303,2594659,1610172,8696830,0,NA,0,221619412,145695260,191455147,652122918,28183,"University of North Carolina at Chapel Hill",0,0,22308318,1190103,113022409,17247270,18950511,2965240,1740114,5695834,4667332,3425177,498080,0,463349,3479990,11864890,1693426,3029586,2603366,1676295,7511036,1142191,NA,870301,226044818,142579450,162185250,662803984,26292,"University of North Carolina at Chapel Hill",0,0,21478863,739605,101916048,18036119,17710689,2780811,465072,5190915,3881102,1617891,58070,0,306903,0,10032606,1523226,4196376,2962382,1760017,5330872,1123870,NA,2720659,203832096,145266384,232046483,682692361,26770,"University of North Carolina at Chapel Hill",0,0,25409066,1169510,120314967,13669481,21405637,3190361,2513146,10450681,4364407,4895957,423752,0,397177,0,11004327,1738279,3177675,4049215,1775470,7718214,1331236,2288600,1631376,242918534,143460201,193698936,735684195,26870
199139,"University of North Carolina at Charlotte",0,0,5607791,445701,36160236,7857019,4579258,116302,650398,2814267,1205040,1524017,901626,0,162605,2403050,2754548,2737885,355402,394667,344386,1306274,0,1759383,0,74079855,52263828,11805216,30623721,28247,"University of North Carolina at Charlotte",0,0,6525215,410547,38454232,7940485,5455694,367875,756830,2726937,1227538,1532642,851547,0,179396,2395359,2651000,3244631,380171,396070,338919,1073376,0,2412198,0,79320662,57865553,19924955,31610148,27604,"University of North Carolina at Charlotte",0,0,7065943,672300,39010853,7396374,5219974,400403,696807,2575874,1589169,1381571,683262,0,132388,2402572,2589237,3354115,349003,417912,286094,1399865,299715,1706540,98275,79728246,57717755,12428643,32223572,27168,"University of North Carolina at Charlotte",0,0,6740839,101574,37727070,8136443,4939014,106250,138385,1873009,1768043,660429,398025,0,82527,2404289,2466489,2880014,3000688,350568,411576,1268908,0,NA,0,75454140,59835923,11587785,39637891,29486,"University of North Carolina at Charlotte",0,0,7347351,608079,39381134,6958335,5783531,6402,727551,3472883,1410911,1608704,596545,0,217985,2391596,2493916,3379277,364420,395764,620286,997598,0,1880746,0,80643014,57527972,12873225,28343731,30705
199193,"North Carolina State University at Raleigh",120750,0,18426315,1927096,86756449,13151527,16370265,1175470,1781451,6527772,2982873,3690131,1046831,44029,554951,2488874,7062544,0,1433501,2856023,935763,2473774,1228476,1220083,478033,174732981,101220322,76584756,332721413,40512,"North Carolina State University at Raleigh",114500,0,19486773,2505313,90100025,13450895,17697836,183189,2116392,6325436,3188847,3982486,1078135,49875,590273,1671593,6326998,0,1500855,2974509,959068,4624713,990924,2624523,281415,182824573,107672856,81084954,354944892,42474,"North Carolina State University at Raleigh",135350,0,19679316,2368992,88722096,13508067,18983439,875837,1703302,5295563,3169419,3768914,900298,53110,511585,2041937,6124121,0,1482876,2684737,817448,4617785,0,NA,0,177444192,104106056,79578447,348223123,42668,"North Carolina State University at Raleigh",0,0,18680547,796812,78215264,13446149,16151808,986281,225333,4838914,2859727,1230832,539988,0,264272,2293891,4546607,0,3850163,3011113,800074,2976568,579427,9146,136758,156439674,109267789,99100434,353323032,43885,"North Carolina State University at Raleigh",0,0,24151924,3007922,100991410,12071960,19912147,60575,1927683,7939278,3441289,4191743,902798,360,637501,1307179,6999851,0,1524870,3688665,1049805,5639164,1909500,1396159,627196,203378979,110822439,95629443,371650179,42997
200800,"University of Akron Main Campus",0,0,5914303,780850,34873226,6976674,4749812,0,613074,2341698,1330125,893244,738253,195447,66790,4968588,1911004,0,459380,276247,0,2172114,312052,-272226,173571,69474226,43015947,22340536,29012160,10192,"University of Akron Main Campus",0,0,6525843,623500,37275978,6734906,5004282,527590,697176,2508741,1680613,795440,819692,186254,76676,4964367,1953068,0,717468,319188,517191,2623983,0,NA,0,74551956,38482149,27235739,28143217,10837,"University of Akron Main Campus",0,0,6500881,467000,33564968,6514227,5075944,315180,518599,1740787,1128473,818699,707695,113021,36171,4961674,1592259,0,699225,410221,441659,1523253,0,565562,0,67695498,39291411,18926198,21624224,10686,"University of Akron Main Campus",0,0,5681179,13500,25667906,5655403,2922080,166063,93128,903231,1165849,388918,332494,12419,33275,4958678,1313432,0,673110,293086,293737,768324,0,894279,0,52230091,40493585,18103298,18845348,9943,"University of Akron Main Campus",0,0,6051164,645500,30290134,5567101,3760260,196010,407278,1617502,1587277,840018,199164,8968,64713,4954954,1466186,0,737935,453434,452529,1280141,0,208362,0,60788630,41486602,16903790,18034454,12224
201441,"Bowling Green State University-Main Campus",0,0,5825271,722500,24393090,6976741,3981858,0,526245,2200161,1143351,470673,185753,101603,0,102666,0,0,378457,254947,157523,1365341,0,280867,0,49067047,63567490,0,9683767,38187,"Bowling Green State University-Main Campus",0,0,6014630,670164,25780900,6888703,3804505,431310,624947,2587106,1421292,633907,384660,47176,0,126729,0,0,406748,243660,200589,1294774,0,220284,0,51782084,63371332,0,9474345,38822,"Bowling Green State University-Main Campus",0,0,6111013,689000,24681709,6570775,3839261,0,475647,2296937,1353535,684424,168466,16410,0,172916,0,0,355146,368148,182389,1397642,0,408507,0,49771925,65390107,0,11086049,39253,"Bowling Green State University-Main Campus",0,0,5498611,62500,20119961,6506164,3586069,0,94146,1144071,876620,284943,50646,0,0,171526,0,0,208007,249219,383551,1003888,0,118744,0,40358666,61353189,0,11939544,38789,"Bowling Green State University-Main Campus",0,0,6082885,562500,25353769,6985795,3953648,0,558481,2017240,1161519,515507,59036,2855,0,178492,0,0,338686,359804,466106,2111215,0,220198,0,50927736,64705549,0,15802088,44731
201885,"University of Cincinnati-Main Campus",0,0,12434108,1432846,64755303,9910225,8279694,307578,856882,4355409,772549,2219025,4099976,0,228097,10510035,2327166,869802,484195,110304,510344,5047068,0,-2976343,0,126534263,98427605,69423803,195229291,20751,"University of Cincinnati-Main Campus",0,0,13164835,1691250,66832326,9865114,8310119,229616,1026279,4844408,385923,2140650,3971336,0,268743,11739646,876357,2440986,588360,121747,785201,3401903,665615,2013346,314238,135677998,105976499,61155627,202792763,24974,"University of Cincinnati-Main Campus",0,0,12749211,811425,74043985,9841341,8451376,27947,578288,4160911,412027,1975223,3553137,0,224461,12901295,1247659,2548436,583177,128987,555523,12174163,834326,7661372,285072,155749342,102691189,58865824,200271498,23783,"University of Cincinnati-Main Campus",0,0,12846851,670016,62550722,9990024,7390726,310111,279484,2997176,341523,953535,2836512,0,93779,13750935,824709,2259243,640585,70376,930766,3888822,887738,NA,587811,125101444,114131746,53590773,211277417,25057,"University of Cincinnati-Main Campus",0,0,14023267,903500,75902262,10308808,8626782,242720,1244563,4601941,1347996,2476837,1828890,0,338641,13716380,1631074,2617961,653636,99270,940595,5367631,4309125,7441766,622645,159246290,115586544,86986142,250316443,25325
203517,"Kent State University at Kent",0,0,6500793,573827,29993310,6382900,4979330,0,582693,2959454,1784560,652148,1097724,449620,136043,244946,679776,0,164763,291682,92616,2420435,0,-1203491,0,58783129,71738214,8188618,16583208,7665,"Kent State University at Kent",0,0,6128386,473112,29573232,6460147,5184605,0,682673,3231767,2094239,776138,1032659,498438,193538,0,704928,0,249922,50181,109924,1702575,0,NA,0,59146464,77027621,9978901,21089216,9303,"Kent State University at Kent",0,0,6140663,403064,28938118,6716524,5510032,0,498651,2882184,1740514,654806,867463,356543,95670,356231,724668,0,424935,308956,84276,742417,430521,NA,0,57876236,77997591,1116509,24242220,11222,"Kent State University at Kent",0,0,6607103,43000,21870072,6252387,4240803,0,87450,1212860,1047659,272010,143992,12526,66014,356231,0,0,344154,227281,0,956602,0,NA,0,43740144,77070209,4628434,22262902,11880,"Kent State University at Kent",0,0,6455153,452847,29613870,7646423,5203683,0,586443,3392590,1439074,614409,640217,324468,40456,0,724668,0,456370,500225,144907,647814,344123,NA,0,59227740,95567524,7403295,25307252,12419
204024,"Miami University-Oxford",0,0,7319989,352611,37127174,12100512,5054002,128150,830375,2180332,1100010,1020330,618317,946217,74693,2429495,276285,27706,589495,272958,537329,1268368,0,-354586,0,73899762,89647994,26401798,15386820,21045,"Miami University-Oxford",0,0,7303292,513652,38650630,12255912,5921417,33284,1241197,2052694,1209964,1143751,704388,897247,79492,2208614,153470,52209,548903,261069,545931,1524144,0,993618,0,78294878,96830526,25041174,16138908,22488,"Miami University-Oxford",0,0,7356975,528380,37814569,11661526,5844918,366126,455415,2194324,1265314,981489,550432,749089,40813,2188127,543730,88508,676367,355067,532318,1021501,352780,1000200,61370,76629338,101621757,30727535,16083168,23774,"Miami University-Oxford",0,0,6559814,29595,30036336,11435406,4863087,0,71676,1205379,1011738,417745,55619,50694,24846,2209747,439055,35108,175860,153717,425186,872064,0,1319093,0,61391765,135883806,46454763,14987119,24806,"Miami University-Oxford",0,0,7601192,411159,37880709,11755305,5576979,242375,688246,2222785,1095397,988332,179754,821133,48507,2200726,1179106,37896,574412,259598,483504,1060420,266139,195337,187744,75956755,154983111,30835517,20279675,24719
204796,"Ohio State University-Main Campus",0,0,38911213,4103107,203809715,21305478,35348842,6397241,2819239,12003148,4971124,5716581,1333662,1426016,468841,20919781,25861331,0,1468239,333507,3742691,11166277,4181828,1746948,1331569,409366378,188453431,166978967,358227495,22485,"Ohio State University-Main Campus",0,0,39295656,9584388,220572956,22070556,38108511,120438,2862134,12445537,5589784,6424386,1566180,1293119,688260,25524434,28773992,0,1954617,348358,4657193,10685227,7034456,NA,1545730,441145912,206663443,159905015,564026566,20920,"Ohio State University-Main Campus",0,0,36296140,9060132,215209566,21524454,40726739,0,2015358,9998995,5315242,6614542,433951,959559,417331,29748769,28420299,0,2258973,259393,4156806,10458057,4752076,18662174,1792750,449081306,226342240,155189861,574294773,21569,"Ohio State University-Main Campus",0,0,36371292,226726,170552320,20624606,31437418,0,578953,4888837,5016658,1412812,64995,83895,71414,25182146,23676967,0,2313462,383839,5593859,6274197,3201818,NA,3148426,341104640,223046767,121058665,572956800,23144,"Ohio State University-Main Campus",0,0,42240992,11823427,225733418,24564657,39514342,236973,3384022,10545312,5283630,6963625,431618,826326,591802,19128187,28900288,0,2763025,475296,8086370,12203759,6030490,25881927,1739277,477348763,258236595,226576684,630837265,17662
204857,"Ohio University-Main Campus",0,0,5752243,869350,35869324,8403029,3303172,0,635731,2021566,755327,474366,1006993,258453,0,2368136,5406521,2554390,642153,328391,0,631744,457759,-2559287,0,69179361,58677373,0,54548843,28913,"Ohio University-Main Campus",0,0,6118806,988000,34677243,8734107,3642664,0,593665,2142567,660293,482160,1121002,298907,0,3849420,1269130,2592706,646970,344644,109467,607069,397786,86177,77880,69440663,63612648,0,50494817,28439,"Ohio University-Main Campus",0,0,5893930,881000,31093223,8854497,3711963,0,330759,1898591,603586,432994,828436,161937,0,2226732,797704,2618633,643400,303658,157910,275808,390628,NA,81057,62186446,67948997,0,45880333,29919,"Ohio University-Main Campus",0,0,5512431,17000,26434522,8388641,3364672,0,98582,1014193,473012,270253,413334,5659,0,2277661,972212,NA,570878,170811,181406,85144,0,NA,0,50250411,74780025,0,45581701,29034,"Ohio University-Main Campus",0,0,5969189,1003255,31309063,8950620,3671955,0,515079,2291913,605555,658536,1027017,105058,0,1124494,1068693,2618633,625071,329047,372906,372042,0,NA,0,62618126,75322019,0,47639923,29187
206084,"University of Toledo",0,0,6286354,709764,33776969,8368053,3936445,0,557945,1951515,1866466,1792384,612592,284020,59767,1367467,537071,2197547,435136,208241,417715,1585915,554072,0,48500,67553938,81680464,4663055,41407419,26609,"University of Toledo",0,0,6611265,1201500,35560555,8929451,4289401,0,603216,1547600,1807539,2180094,826750,105966,77095,1216756,575972,2201804,447409,200861,342148,1878505,470223,0,47000,71121110,82063706,5127464,43883277,32328,"University of Toledo",0,0,6978459,643000,34343201,9148803,4653166,0,399433,1266779,1664879,1925560,689051,82892,93372,1463041,840616,2051471,444317,204916,175325,1618121,0,0,0,68686402,82685575,5185646,42859719,31842,"University of Toledo",0,0,6887072,0,29361565,8661466,4168640,0,113730,779787,1342106,567504,69452,63657,52204,2366220,570168,1790173,380012,104082,417258,1028034,0,0,0,58723130,75072280,6010524,49391217,33953,"University of Toledo",0,0,7999077,436000,35602789,9467757,4246377,0,587623,1973996,1631090,1548509,560685,166177,65807,641256,812275,1790173,518261,206208,535124,1886711,488547,0,41136,71205578,78216838,5406631,53467360,34073
207388,"Oklahoma State University-Main Campus",0,0,18007541,1146945,88228667,7456645,16856943,236385,1817717,6397218,5662812,3005316,2607300,0,394160,3556969,6591528,0,1374672,291566,1000085,9647198,1811724,287700,365943,176745034,108123013,37031457,138208196,26060,"Oklahoma State University-Main Campus",0,0,20229418,1979832,95008483,7771685,18643317,56548,1770395,6167104,5994401,3562917,3004279,402683,428624,4268530,10055041,0,1016901,174910,1538803,5835410,1766018,326999,341667,190343965,111738438,37435684,145584036,28425,"Oklahoma State University-Main Campus",0,0,20862178,1127749,92501090,7645135,19551871,252088,1235392,5345646,5132348,3033247,2398827,216817,406137,3711290,10898598,0,1008446,399765,1432783,5699218,1713555,1106968,430000,186109148,113059752,38201676,145772947,29429,"Oklahoma State University-Main Campus",0,0,18540449,409163,78691353,7684774,17539032,48072,335213,4042508,4305061,2203546,1448485,302693,69968,3215142,11187826,0,1334807,349187,1448675,3537034,607218,NA,82500,157382706,120595752,28878980,147259416,28344,"Oklahoma State University-Main Campus",0,0,24146252,1541226,103317156,8556005,17894836,188398,1272975,7514483,4534118,3404106,2452362,521306,379883,2926959,14917299,0,1092273,491625,1743814,6311103,2424621,1087242,1003512,207721554,128624195,30000188,143626743,32004
207500,"University of Oklahoma-Norman Campus",0,0,25830103,2410621,152674475,15056236,21150588,465918,2542581,7813896,6824576,12432367,5259551,0,319831,14842471,21784826,0,1807040,100663,2346159,8662937,2610687,22651025,413424,327999975,107697000,114161000,141562000,21934,"University of Oklahoma-Norman Campus",0,0,28624944,2334312,157958270,15967266,21978083,995825,2480179,8481745,10219020,13849315,4225988,0,292419,14452009,20993641,0,1951154,116127,2350066,5441523,2713769,5168425,490885,321084965,107403000,78203000,154686000,20625,"University of Oklahoma-Norman Campus",0,0,31087881,1493709,157494527,15958027,21790732,446825,2256268,6771598,6267313,12923553,4175793,0,464602,14455771,20628683,0,1747884,152126,2087798,11789601,2245813,1622218,750550,316611272,112033000,58403000,177673000,18798,"University of Oklahoma-Norman Campus",0,0,32631978,863470,143193408,16151142,17497188,355055,633688,5572086,5386385,7430083,1967160,0,164369,13946565,28446959,0,5480803,159500,1519235,3238682,1397188,475540,351872,286862356,115713000,74739000,118085000,20958,"University of Oklahoma-Norman Campus",0,0,33241895,2102272,175997457,17457999,24816220,25383,4770148,9126008,5119177,5876964,5544315,0,761168,14052502,42140245,0,2488032,171677,2378398,2042018,3367191,1322760,515845,353317674,128152000,49197000,131910000,21791
209542,"Oregon State University",0,0,16083039,1659963,88600330,9932095,13596308,1085472,1443224,4647814,4205824,3032955,1881904,1479760,272527,12978403,4983783,0,2031214,3579311,1247603,4459131,0,-7888330,0,169312330,68579925,56474608,218426795,24319,"Oregon State University",0,0,15845353,1271362,82364021,10505100,12367696,1251950,1621877,4762079,4252781,4501208,1862983,611892,204832,7459485,6822760,0,1277404,3077593,1548892,3118774,0,NA,0,164728042,74835681,57205175,220247165,26707,"Oregon State University",0,0,16114301,1822220,77034653,10801974,13609764,86368,1137217,3930088,4296411,2861585,1778519,194662,20620,4846701,6100162,0,1294435,3948709,1518848,2672069,0,NA,0,154069306,86906816,53806794,208794819,27577,"Oregon State University",0,0,15599718,256372,68585989,10047156,11749006,0,1104642,2561282,4190848,1823595,1268919,55498,7556,7975535,890385,0,1549017,3122287,1299216,5084957,0,NA,0,137171978,102765307,49670189,223146633,27952,"Oregon State University",0,0,20172084,1674468,87729627,9938284,14483495,4352,1816733,5574063,4356892,4041236,1819187,488054,50648,8187883,3684393,0,1399723,37219,1951676,5978524,1970713,NA,1e+05,175459254,122485220,55772802,228222818,27000
209551,"University of Oregon",153800,33000,22967829,2536571,119811239,13261559,20227415,0,1878901,5305807,3686367,3724409,1210467,495590,360109,19089414,16595070,0,1357824,93752,1631125,3885815,1181415,2730588,135000,242353066,75990468,72116266,83765776,48052,"University of Oregon",153500,31500,23427067,3984905,128943543,13319194,21709386,2476131,2284430,6544538,3898965,4008691,1283852,217855,438663,18810206,15179940,0,1612694,125974,1973307,5468448,1744297,NA,250000,257887086,81588322,84357593,92292215,47791,"University of Oregon",151000,33000,23567353,2026452,120884588,14358576,22602103,0,1418307,4926105,3918453,4132369,1008938,180191,516600,18720155,13692303,0,1492072,70780,1862698,2403720,2078413,270885021,1725000,512654197,85657866,101532013,91984616,47638,"University of Oregon",155500,32950,23965631,250495,101243145,14527932,18515018,0,656777,4107087,3765819,1221897,380553,10156,200357,18098517,8094848,0,2287765,35794,1500486,2482220,953343,16278672,0,218764962,96675215,127289351,99176891,47453,"University of Oregon",158550,32950,29966806,2375099,140565297,13999181,23802532,507750,2580785,7333040,3951127,4659229,894557,127426,356192,19138225,16686138,0,1653194,68905,2107939,7369080,2471592,12945258,325000,294075852,104931520,103274246,104914675,53585
214777,"Pennsylvania State University-Main Campus",0,0,29229628,3448700,155184697,20261209,26517915,148135,2708778,7962950,3194317,8159696,1928620,0,326068,20230213,11939450,0,2009560,91103,1452644,11838152,3150866,10188517,586693,320557911,NA,NA,NA,19761,"Pennsylvania State University-Main Campus",0,0,31928512,2706470,160369805,20860088,29715573,319517,3071453,8174763,3242947,10032698,1926891,0,661809,16225487,13466234,0,1832140,106283,1817728,11605412,2191375,4159521,484425,324899131,NA,NA,NA,19614,"Pennsylvania State University-Main Campus",0,0,32631866,3889750,157908311,21673848,27541179,582672,2444161,7054507,3443165,9871518,1952964,0,344195,14662516,12566392,0,1848176,98459,1875891,11928388,2836616,7169079,662048,322985701,NA,NA,NA,20278,"Pennsylvania State University-Main Campus",0,0,32123782,92000,130050505,21290346,26302871,427930,836322,5326206,3247919,2357060,376009,0,42026,13790982,10562470,0,1624985,75452,1832468,9651993,89684,NA,0,260101010,NA,NA,NA,19877,"Pennsylvania State University-Main Campus",0,0,32045160,2412327,170542050,22362565,30867035,1023003,3154165,8344388,5104315,13324179,1318980,0,298472,17870908,9579919,0,2260502,102084,2322789,14902532,2791214,10685398,457513,351769498,NA,NA,NA,20041
217882,"Clemson University",0,0,23327310,1790244,118847123,16648982,20932696,195000,2804471,6074607,3598058,4869642,5438972,1103645,353777,8680872,7069384,0,590917,68414,2230918,9570742,2152957,1685852,1345515,239380098,106681831,69993957,195200899,38113,"Clemson University",0,0,24427338,2268846,131978513,17623262,23398968,0,3286007,6582089,3442391,4668073,6518019,1225993,374680,9259903,6336301,0,631322,56996,2410965,10174479,6587302,1883002,2705579,265840028,110275074,79351861,208078626,37473,"Clemson University",0,0,24911444,2023443,131781294,18145787,26091121,0,2350773,5069440,3886319,5549511,5906278,2513,345190,9503823,6544071,0,851306,82547,2378116,10642763,5466758,NA,2030091,263562588,106573415,74004226,220761727,40207,"Clemson University",0,0,25174327,607900,117413403,18172287,26617229,40786,297097,5354363,3351891,3967606,3040613,441336,59614,9458601,5864560,0,1139375,34621,2695762,8619167,889091,5719401,1587177,240546207,117285327,152411325,224080901,40892,"Clemson University",0,0,24829284,3252500,143356820,19334315,29870133,514583,4315503,7601004,3786960,4839985,6792476,626435,818212,11359938,6156059,0,1686321,83687,3406302,11943679,1604788,14926798,534656,301640438,124952449,95117860,245845525,39982
218663,"University of South Carolina-Columbia",7187500,487813,15336867,1734904,134863557,16418748,24390153,910269,2128667,7614883,3794458,7771451,2347843,108721,575947,13550745,19853281,0,1703227,84363,1571419,5409459,1653830,5220593,229009,274947707,242024242,49584811,148336993,22867,"University of South Carolina-Columbia",8150000,487813,16121164,3451563,136879732,19401849,27201690,282273,2128748,6898691,3511335,7638593,2166988,139564,398568,14040173,15718497,0,1670156,166800,1185617,4758355,1051025,3815927,310270,277575391,254826102,41391106,165732197,21922,"University of South Carolina-Columbia",8762500,630313,16425111,2945922,133776318,15089363,27645397,630386,1366984,5666528,3945500,7395170,2332900,143393,343100,15195352,15792913,0,1826018,198216,957698,6483554,0,NA,0,267552636,275545841,38834771,156592463,23240,"University of South Carolina-Columbia",3078750,400312,21295848,116536,130364709,15893819,24952707,15225663,372977,4840281,3584383,6038750,616318,99824,154549,13496384,11254866,0,3731914,116867,961386,4132575,0,4792677,0,265522095,271806660,29685708,152871063,23055,"University of South Carolina-Columbia",6031250,492813,19895513,2339079,144815377,18211521,29934345,3076500,2113801,8206785,3996131,7552807,1818692,137685,367896,13438937,16804490,0,1349381,128389,1110490,6206517,1058631,NA,543724,289630754,273667739,47468193,168406986,24675
218724,"Coastal Carolina University",0,0,6484248,567542,36455190,8469269,4258934,0,649786,2875279,842833,1398068,130302,0,232917,2568164,2176345,4863439,79920,108534,266808,482802,0,-62293,0,72848087,34119296,5697000,1456275,18259,"Coastal Carolina University",0,0,7005059,353805,37823535,8805810,4551713,83668,732045,2694387,925677,1254030,110865,0,213600,2535952,2190599,5269628,144534,111924,271580,568659,0,62293,0,75709363,46438246,3706199,1995038,19794,"Coastal Carolina University",0,0,6852024,678832,42172270,8752485,4909341,266709,720979,2158684,1123698,1325923,132231,0,247036,5898348,2305962,5445109,250725,135062,269231,699891,0,0,0,84344540,48084102,2798112,1692130,17843,"Coastal Carolina University",0,0,8115869,290086,36086347,9267682,4037673,0,323782,2059764,795004,1178732,13082,0,177607,2726924,1639711,4027684,183777,127096,309709,277097,380068,658821,155000,72831515,48401050,2675080,1294153,20017,"Coastal Carolina University",0,0,9424144,800419,45443779,9801777,5858441,0,724162,2729961,1273916,1689312,83704,0,286940,2068003,2867842,5298286,180209,160977,351974,349245,789467,0,705000,90887558,54299634,3251688,1510831,18744
220862,"University of Memphis",0,0,13184035,1630175,55462505,9766283,6133072,405280,833664,3867555,2057655,4016402,889713,0,131542,628996,2319831,2743623,1041564,28012,999210,3870464,543554,-52975,371875,110872035,66756004,26982372,59784666,36294,"University of Memphis",0,0,12506116,945394,55494325,9503874,6208361,1621119,820016,4148227,2019361,3006220,726247,0,190371,1368900,2465848,2700860,1021403,33846,1018269,3879721,921942,320784,388230,111309434,69583363,27862677,62667692,36820,"University of Memphis",0,0,12869800,1000601,61254516,9034863,7133110,1621119,614408,4285076,2528526,3169117,631317,0,135747,1376050,3736057,2940694,1129252,21808,959589,4412651,3144898,NA,509833,122509032,75353104,22416560,72143876,36902,"University of Memphis",0,0,11105677,374305,47141329,9044840,6598819,1764620,211497,2934976,2321771,406097,373190,0,146266,2363368,866214,2574527,1224399,18278,969647,3303090,298864,292300,240884,94574958,77980610,21745458,69331040,38470,"University of Memphis",0,0,13238334,1000286,62174875,8686782,7822576,4728263,1072411,5072273,2576926,715826,1308745,0,215487,4050074,680472,3169504,1173017,47771,1274936,3207139,727391,1055167,351603,124349858,75635362,26714829,72131091,39162
220978,"Middle Tennessee State University",0,0,6294509,299334,35353956,9397637,4423557,39036,509279,2834418,1075282,744369,995560,0,0,1257169,817464,2062351,482703,45591,229749,3526466,245794,0,73688,70707912,64458437,4705547,8237310,40670,"Middle Tennessee State University",0,0,6303703,428835,35834204,8996688,4188952,0,645157,3190796,1021241,781459,1018521,0,0,1279879,1025792,2071428,563571,39780,267455,3650539,275230,0,85178,71668408,64693534,4730535,9105504,38902,"Middle Tennessee State University",0,0,6402646,450862,34840886,8847254,4329832,0,511807,2902047,905533,770782,1051527,0,5512,1275545,1011822,1971503,665062,43007,271148,3424997,0,0,0,69681772,68052225,4107442,9770746,41366,"Middle Tennessee State University",0,0,6296779,50607,31190904,8650479,4115828,0,111269,2493143,768993,543540,325998,0,10833,1280777,798834,1854509,1587285,55106,221894,2025030,0,0,0,62381808,67663382,3994547,10195113,38893,"Middle Tennessee State University",0,0,6554169,492951,35614512,8964759,4445453,0,585172,3672614,774224,806956,898458,0,4167,1280835,1088840,2002514,850392,51680,263770,2393301,404604,0,79653,71229024,63914333,2977322,11253586,30368
