"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
169248,"Central Michigan University",0,0,38.1515,3.5044,192.1942,37.7269,29.3778,0.4808,3.2436,15.1958,4.7919,4.9489,1.8326,0.4324,0.9558,13.2233,17.8188,2.0838,2.9531,1.7164,0.356,9.0427,4.0804,43.9996,0.2773,428.3879,343.0895,46.5523,97.8323,0.2055,"Central Michigan University",0,0,39.6192,4.6114,198.9643,39.2413,30.2659,7.8925,3.8945,12.876,8.2106,6.2746,1.8752,0.387,0.8791,11.3569,17.2175,0.1067,2.3014,1.7315,2.0253,8.1992,NA,7.6865,0,405.6167,359.4282,34.4559,107.1265,0.2181,"Central Michigan University",33384,0.1508,40.9378,4.6631,197.882,36.2239,30.7067,0.2629,3.3387,11.7689,7.8057,5.074,1.7403,0.2234,0.6621,11.8635,23.1715,0.6569,2.5648,1.5928,2.3146,7.5417,3.7275,185.4413,0.6939,581.2053,346.9559,82.2653,108.0072,0.2201,"Central Michigan University",36997,0.1285,39.3402,0.0377,162.2465,32.7046,27.6396,2.7875,0.8522,6.1309,5.7553,2.1919,0.4261,0.0174,0,11.1333,15.8766,0.8604,7.6964,0.9545,3.0865,4.4125,NA,NA,0,324.4936,330.913,49.7542,137.8618,0.2322,"Central Michigan University",46379,0.1941,41.859,4.4954,202.0348,33.0277,31.1615,0.7191,4.7872,12.7628,7.5555,4.7494,1.2665,0.043,0.4378,25.6908,12.4055,0.7918,3.6581,1.8324,4.4669,5.9079,3.6033,27.7984,0.346,431.8681,366.7208,45.5896,146.4632,0.2439
169798,"Eastern Michigan University",0,0,24.514,0.7137,119.0008,38.0961,14.6861,0,3.5686,7.9363,4.8842,3.3227,2.9256,0.8873,0.2648,4.2734,3.4186,2.4629,2.3097,1.3604,1.6114,1.765,0,0,0,238.0017,221.7649,20.7657,17.877,0.0796,"Eastern Michigan University",0,0,22.8535,2.3281,120.3139,34.6553,14.7507,0,2.8111,7.8924,4.7177,2.5063,2.937,0.6096,0.3375,9.0949,2.7945,1.9561,1.0334,1.6399,1.2063,4.4049,1.6482,0,0.1364,240.6277,220.85,29.2074,24.9328,0.0707,"Eastern Michigan University",0,0,22.3042,1.3245,112.7661,31.7096,14.0074,0,1.3775,6.6208,5.2454,1.8966,2.5484,0.3997,0.3401,4.2597,8.8382,2.1341,3.5421,1.5154,0.8825,1.5051,2.1412,NA,0.1736,225.5322,214.2836,33.5088,32.6018,0.0728,"Eastern Michigan University",0,0,19.9249,0.0339,87.5236,31.4982,13.4251,0,0.3557,2.8348,4.8409,1.2828,2.4388,0.0399,0.3298,1.4024,2.5384,1.9629,1.8802,1.0349,0.0783,1.6217,0,0,0,175.0472,195.2296,36.7503,22.8505,0.0752,"Eastern Michigan University",0,0,21.6955,1.6603,112.412,32.4123,14.463,0,2.3332,6.229,5.3058,2.0507,3.3783,0.3796,0.3647,1.337,8.641,1.8712,3.2442,2.0653,0.5255,2.7824,1.5311,0,0.142,224.824,210.6844,42.2918,23.7045,0.0668
170976,"University of Michigan-Ann Arbor",0,0,318.7242,37.0097,1788.0794,260.025,353.0141,1.3527,29.3634,129.9421,59.5697,39.4676,40.8148,0.0918,11.2131,168.2973,188.757,2.4847,9.3014,2.2306,46.6042,65.9359,19.861,120.448,4.019,3696.6068,3570.806,1874.2591,8965.8985,0.1726,"University of Michigan-Ann Arbor",0,0,338.1394,33.8197,1890.9151,275.5601,376.0566,4.0435,31.9749,132.5463,57.7176,43.4467,39.3869,0.0331,7.8942,172.9361,199.6624,2.5922,13.679,2.3648,50.4618,78.8276,22.1436,68.0131,7.6285,3849.8434,3906.3119,1740.1965,9461.0433,0.194,"University of Michigan-Ann Arbor",0,0,320.0789,39.0645,1850.988,288.1298,394.6575,0,26.6595,86.7876,55.1448,45.4502,34.2044,0,6.5217,177.6717,230.1243,1.6477,12.5094,2.3563,37.3402,63.4827,21.218,118.3382,7.9385,3820.3141,4445.5067,1799.0481,9773.6233,0.1904,"University of Michigan-Ann Arbor",0,0,369.9795,3.0336,1612.8101,302.4167,354.989,9.0962,8.9063,61.5107,45.9363,12.359,8.616,0,2.8889,188.5632,136.9057,0,33.8624,1.6393,33.5885,38.5189,0,NA,0,3225.6203,4754.7779,1950.1192,9988.8732,0.232,"University of Michigan-Ann Arbor",0,0,427.0074,52.4444,2260.5738,330.583,443.0329,0,48.7196,129.6417,58.2169,54.2498,9.2468,0,8.7681,204.2477,270.0793,1.7876,11.2058,2.4809,54.5574,99.1075,42.8525,199.6276,12.3447,4720.7753,5075.8666,2539.6034,11684.5744,0.2644
171100,"Michigan State University",535000,0,66.8551,9.2709,418.3392,48.3701,56.227,0.137,5.1427,20.4272,11.9941,17.8273,8.983,4.1296,0.8285,93.9885,29.7487,2.4643,4.9395,0.4242,4.0772,21.1031,8.5445,25.0372,1.2277,861.7156,452.0328,194.7378,1393.2467,0.0348,"Michigan State University",535000,0,71.0431,11.706,405.0513,50.4827,60.7423,0.8694,5.3126,29.663,11.8454,16.5979,9.6438,3.7551,1.1041,55.5178,30.8178,2.4965,5.5193,0.395,5.2071,20.1929,9.1891,13.0039,1.353,823.1065,443.2278,181.3796,1401.4838,0.0308,"Michigan State University",535000,0,97.3217,10.1867,445.8942,50.2123,68.0929,0.1503,4.7173,19.8031,14.155,16.8321,11.8706,3.7137,1.143,64.5305,34.2357,4.5888,5.167,0.4929,5.0654,23.5915,7.036,NA,1.3809,891.7885,521.4763,123.7596,1376.055,0.0287,"Michigan State University",535000,0,73.5357,0.9845,313.5653,49.9479,63.1335,0.2026,1.218,10.9884,11.2092,3.3789,3.7141,0.1485,0.269,45.0632,25.3884,4.6524,4.9794,0.4015,4.4736,8.278,0,NA,0,627.1307,547.4151,355.3455,1333.0137,0.0273,"Michigan State University",535000,0,97.9921,20.8836,465.2644,50.7762,68.205,1.6314,5.6885,20.9515,12.2528,13.4913,6.5025,0.7697,1.1197,80.5705,35.3529,3.4861,5.8417,0.4801,5.9327,16.6454,11.4632,48.6223,3.6362,979.151,597.6713,337.1645,1446.1819,0.0279
172699,"Western Michigan University",0,0,27.8753,2.9215,151.2955,35.2931,17.0423,0.0657,2.0703,9.2114,4.4753,6.0873,3.7408,1.4221,0.6086,17.0209,5.8959,6.5433,6.3094,1.5797,3.0178,0.1147,0,-6.7916,0,295.7994,242.688,128.0097,81.133,0.1688,"Western Michigan University",0,0,28.2249,3.4964,154.6791,33.394,20.5481,0,2.3339,9.147,4.1279,6.8052,3.8852,1.5857,0.6548,17.5275,6.4631,7.0518,2.4933,1.436,3.1502,0.0826,1.9628,NA,0.3087,309.3582,260.7967,140.9628,77.3452,0.1693,"Western Michigan University",0,0,27.4199,2.7939,136.3483,30.8168,20.4108,0.1574,1.2438,7.0695,3.794,7.1954,2.7456,1.4861,0.552,9.0187,4.3138,6.7743,2.2075,1.1331,2.7452,1.1218,2.9939,NA,0.3548,272.6965,238.421,118.0484,68.5946,0.1638,"Western Michigan University",0,0,21.7527,0.0392,103.3732,26.2908,15.681,0,0.4615,3.4904,2.5773,2.1464,0.3451,0.1322,0.0773,11.2835,4.1126,6.824,6.6238,0.6261,0.8419,0.0673,0,NA,0,206.7463,214.4398,101.7152,71.8036,0.163,"Western Michigan University",0,0,25.2107,2.6886,131.0406,29.8044,18.964,0,1.3438,7.3081,4.648,3.546,0.7914,1.1421,0.5619,6.1113,19.4772,0,2.8548,1.0733,2.4998,0.6195,1.9863,18.0424,0.4092,280.1236,206.7548,166.935,83.0725,0.1657
174066,"University of Minnesota-Twin Cities",0,0,122.8551,11.8075,642.4513,71.3289,107.4226,2.0565,12.3656,43.3872,22.9662,23.8597,10.6841,0,5.7564,37.741,90.4271,26.8717,7.7533,0.954,20.2952,23.9147,0.0045,54.4687,0,1339.3713,1352.0259,1041.4386,4830.9401,0.1394,"University of Minnesota-Twin Cities",0,0,125.4196,17.1394,728.9276,77.8885,118.452,3.4364,14.9439,47.1932,25.0302,24.9054,12.0204,0,5.8747,68.1109,98.9687,28.9172,7.5889,0.9663,17.0089,27.0386,5.1531,5.6658,2.8716,1463.5211,1406.3901,1159.669,4994.3588,0.1546,"University of Minnesota-Twin Cities",0,0,131.4749,12.4642,699.6475,76.4883,117.3411,3.2332,11.3036,38.4396,24.4354,23.2096,11.7121,0,5.5855,65.0688,90.4447,29.3887,8.1326,1.0181,16.7607,15.7341,13.0252,NA,4.3872,1399.2949,1498.5284,1013.7273,5011.4135,0.1621,"University of Minnesota-Twin Cities",0,0,127.5126,1.2072,575.8819,82.7216,100.1019,1.3557,2.0922,24.5147,12.4656,5.9225,2.7784,0,2.8902,59.8224,66.0117,33.2108,32.4573,0.8854,13.2449,6.6858,9e-04,NA,0,1151.7637,1489.7178,1048.9561,4897.8641,0.1597,"University of Minnesota-Twin Cities",0,0,150.282,20.9384,752.7906,88.769,120.2552,0.6702,12.5823,42.4047,18.7576,25.3015,7.5754,0,5.4758,65.4073,94.0122,30.4926,10.5291,1.14,20.0897,24.1108,10.1477,28.3863,3.8491,1533.9674,1711.3365,1190.7506,5878.6189,0.1737
176017,"University of Mississippi",0,0,109.2054,21.7568,676.3335,61.4711,101.598,29.9606,9.747,32.5064,26.9219,39.5121,16.176,3.7386,4.4844,102.0747,81.7821,0,6.9432,0.3539,5.7276,22.3738,0,-34.1585,0,1318.5085,666.3473,110.1948,835.8762,0.1421,"University of Mississippi",0,0,119.242,23.5996,647.0109,62.5729,104.8177,5.9174,9.4334,33.291,26.7501,38.9203,17.8574,3.5611,4.7835,92.8778,73.9862,0,5.4474,0.4609,5.7902,17.702,0,NA,0,1294.0219,700.7242,106.0398,921.1198,0.1373,"University of Mississippi",0,0,149.0901,18.8782,653.552,63.5359,106.2583,36.4641,7.868,23.9936,26.7882,29.3863,12.0771,1.9539,3.7875,83.0146,60.0494,0,4.8564,0.3466,8.0791,17.1246,0,NA,0,1307.104,695.2046,90.2391,705.6395,0.1396,"University of Mississippi",0,0,129.2841,3.5554,658.8902,65.6571,110.0921,34.0054,2.0386,30.0522,26.3149,27.4054,17.7166,2.1393,2.5033,88.1353,65.0161,0,27.8058,0.1195,8.0929,13.3934,4.4006,105.8368,1.1621,1423.6172,713.7728,82.0828,664.2966,0.1515,"University of Mississippi",0,0,166.0506,18.1388,818.8806,72.568,124.7439,22.9679,14.7874,42.9113,32.8964,38.1113,21.1895,3.7279,5.8264,88.5024,94.7991,0,9.4841,0.1278,8.7813,36.5866,12.8832,NA,3.7968,1637.7612,709.6212,65.9751,898.629,0.1481
176080,"Mississippi State University",2000,0,50.6069,5.5748,257.9142,28.0525,34.0853,0.9743,3.8878,19.0276,12.5767,12.7385,5.9008,1.0555,0.4123,29.094,26.1105,0,2.5845,0.3161,1.7662,18.0247,4.534,40.397,0.5853,556.2255,278.3236,104.8816,502.622,0.0504,"Mississippi State University",2000,0,52.2904,5.3688,278.8526,30.2879,37.2619,1.1594,3.5664,18.6589,12.6784,14.5044,5.8466,1.1746,0.1751,30.5608,36.7906,0,2.9821,0.3473,1.8318,16.0134,6.0889,37.9238,1.2592,595.6291,302.7727,140.3191,498.5322,0.0596,"Mississippi State University",2000,0,52.9729,8.0566,283.8676,28.9377,38.3642,13.9016,3.1226,13.2689,10.7476,14.3782,7.2587,1.1232,0.8408,39.3119,23.5378,0,2.9172,0.2847,1.5019,17.899,4.5091,17.0871,0.9275,584.8224,311.3536,151.6746,522.3155,0.0599,"Mississippi State University",0,0,55.5229,1.8552,252.0666,27.4443,40.4417,1.8936,0.2804,11.84,11.9004,10.4578,6.8885,0.5455,1.1821,37.1209,18.6866,0,10.8679,0.1281,3.3774,10.1851,1.4485,56.9817,0,561.1149,310.4608,189.4161,461.5568,0.0595,"Mississippi State University",0,0,59.2461,5.1153,279.0093,28.1681,41.7942,3.6683,4.1323,13.5478,12.5125,15.7247,14.4105,1.1121,0.8823,31.8811,18.361,0,2.8368,0.261,4.1756,15.4998,4.2939,12.6843,1.386,570.7029,321.7419,225.3064,485.9901,0.0588
176372,"University of Southern Mississippi",0,0,10.662,0.9478,62.763,13.2532,8.0024,0,1.6509,5.7309,1.5,2.8194,0.7401,0.3617,0,4.5743,1.6978,1.1527,1.11,0.867,0.1698,6.2408,1.0372,-4.531,0.2449,120.9949,98.0263,4.7717,136.3732,0.031,"University of Southern Mississippi",0,0,11.6201,1.4401,61.2028,13.3845,8.5848,0,1.5977,6.2776,1.8849,3.2188,0.7356,0.3966,0,4.1135,4.3173,0,0.9314,1.083,0.1742,1.4427,0,0,0,122.4056,106.3337,4.074,143.4818,0.0295,"University of Southern Mississippi",0,0,12.3681,0.9435,61.6378,13.7312,8.802,0,1.3423,4.9335,1.9733,3.3238,0.6954,0.3562,0,4.2571,4.9317,0,1.1829,1.0434,0.1835,0.1971,1.0792,0,0.2936,123.2756,106.17,2.5523,136.2031,0.0338,"University of Southern Mississippi",0,0,14.6479,0.9511,65.9745,14.4114,9.7076,0,0.3395,5.3639,1.7138,3.3754,0.482,0.1638,0,4.3728,5.6688,0,3.2048,0.9154,0.5248,0.1315,0,0.2644,0,132.2135,114.95,1.8961,121.726,0.0344,"University of Southern Mississippi",0,0,14.247,0.8825,68.965,14.7962,11.3512,0,1.3313,7.1071,1.8591,5.8084,0.8137,0.3901,0,4.4582,4.3129,0,1.0654,0.0764,0.1621,0.3035,0,0.0369,0,137.967,118.4627,0.8434,130.6815,0.0325
178396,"University of Missouri-Columbia",0,0,100.9396,14.1061,559.5979,59.145,113.5296,0,8.4984,38.22,13.1812,18.0318,5.1355,2.7002,3.4435,34.2012,89.2934,0,6.8505,0.7174,2.849,39.9145,7.2761,-9.2632,1.565,1109.9326,557.0428,252.9882,792.9175,0.09,"University of Missouri-Columbia",0,0,106.9027,7.5563,566.8248,65.6977,112.3687,0,9.3722,36.6704,12.939,19.7963,5.6641,3.2179,3.3987,58.0935,80.2563,0,3.8381,0.5907,2.7123,27.3612,8.2263,NA,2.1623,1133.6497,609.0602,238.6041,830.43,0.0988,"University of Missouri-Columbia",0,0,114.805,23.8583,621.6663,65.614,119.6892,4.6194,7.6375,33.227,19.5821,19.334,5.6928,1.7286,2.7283,67.4418,64.2506,0,6.0893,0.4766,2.6514,62.2403,0,NA,0,1243.3327,762.0751,205.8314,928.2275,0.1078,"University of Missouri-Columbia",0,0,104.9204,2.6478,591.6748,63.8059,97.1875,6.967,1.6323,26.9193,12.4113,11.8936,3.601,0.5399,0.9195,147.0223,64.7986,0,7.8108,0.5176,6.6621,29.9476,1.4704,NA,0,1183.3496,806.2442,199.3972,962.666,0.1237,"University of Missouri-Columbia",0,0,116.8934,20.152,665.2745,66.5555,125.7293,6.8225,11.1566,44.9027,14.6593,19.8316,7.7581,2.2462,1.796,84.144,85.3521,5.9707,7.9021,0.6821,6.117,27.6917,7.217,82.2763,1.6948,1412.8253,961.1544,216.1409,1498.3084,0.1159
181464,"University of Nebraska-Lincoln",0,0,50.794,8.4608,345.9809,30.6222,66.4353,32.9747,6.4937,18.0443,12.0401,13.7127,4.3476,0,0.3474,1.708,73.76,0,3.0133,0.4845,4.9622,17.7802,0,16.826,0,708.7879,229.4466,157.9002,579.0287,0.0516,"University of Nebraska-Lincoln",0,0,55.6722,9.4482,321.9144,32.8106,70.8022,7.3691,7.1914,20.9673,12.8084,15.2496,2.9756,0,0.5765,1.845,50.4659,0,2.9831,0.5051,11.3426,18.9016,0,31.3369,0,675.1656,273.8718,174.5503,720.6857,0.0547,"University of Nebraska-Lincoln",0,0,55.5309,7.6637,310.3388,33.0932,73.0111,4.7012,4.9707,16.46,11.4847,12.7981,1.0072,0,1.9609,2.6068,50.6732,0,3.2924,0.5331,11.6601,18.8915,0,33.5786,0,654.2561,299.9629,169.1858,576.6688,0.0483,"University of Nebraska-Lincoln",0,0,57.1235,0.3783,265.606,33.1897,63.9378,10.5952,1.0219,15.0578,11.6011,3.5503,1.07,0,0.9712,2.4635,29.7715,0,15.4447,0.4043,9.38,9.6451,0,NA,0,531.2121,316.828,191.0819,561.9565,0.0509,"University of Nebraska-Lincoln",0,0,59.5318,8.5598,335.4248,32.4966,73.3337,4.18,5.1504,18.8728,12.4469,13.9581,5.0603,0,1.7412,3.0465,63.7575,0,3.7459,0.527,10.5413,18.4749,0,31.3021,0,702.1517,324.388,131.4118,591.8179,0.0519
182281,"University of Nevada-Las Vegas",35000,0,38.0796,6.4166,265.7813,43.7432,33.9936,3.4563,6.2361,14.3263,13.0419,6.3384,10.9392,0,2.1844,17.4457,27.1131,20.6036,4.3931,2.8249,1.9372,12.5221,0,2.9445,0,534.5072,380.2357,126.6248,251.8201,0.1371,"University of Nevada-Las Vegas",0,0,39.561,3.7224,265.8007,47.5794,35.8336,2.4432,5.8885,13.5947,13.6704,7.4372,9.4316,0,1.9998,15.5458,24.7479,16.9974,4.9675,2.9984,2.2931,17.0889,0,1.7864,0,533.3877,396.5941,137.6234,250.1133,0.1095,"University of Nevada-Las Vegas",0,0,51.8948,5.9255,297.8847,45.9021,36.3656,1.2571,3.822,14.3348,24.3334,5.8357,7.3412,0,1.6797,32.8115,22.7226,17.8758,4.6569,2.7817,2.802,15.5423,0,0.3824,0,596.1519,425.6942,126.4971,251.9219,0.1518,"University of Nevada-Las Vegas",0,0,48.4713,0.5755,263.0692,50.0143,33.9439,2.6368,3.1867,9.4506,24.4544,6.4963,1.3266,0,0.8767,31.6521,19.3994,13.0254,4.5602,2.1061,3.4369,7.4558,0,2.7752,0,528.9135,512.298,118.7424,218.3384,0.1488,"University of Nevada-Las Vegas",0,0,47.1592,4.1674,318.7344,52.4723,35.8395,2.5304,7.2816,18.0874,25.2849,18.9002,2.5231,0,2.3442,29.739,26.7441,12.848,6.6402,3.0588,3.8753,19.2387,0,8.1376,0,645.6063,518.0727,117.5995,241.6709,0.133
182290,"University of Nevada-Reno",0,0,24.3234,4.9666,161.3136,35.2003,21.9954,1.1207,3.6784,12.2902,4.9442,4.504,5.6138,0,0.5118,8.2621,10.0184,10.6958,2.0262,1.9054,1.4943,7.7624,0,-27.6497,0,294.9775,214.225,91.5107,317.4065,0.0471,"University of Nevada-Reno",0,0,27.2594,4.3484,178.6681,35.9683,24.3506,0,4.1786,13.5939,8.4181,5.8276,7.0327,0,1.3913,9.4465,12.201,12.7524,2.2151,2.0478,1.7847,3.8594,1.7572,0.8913,0.235,358.2275,233.9286,117.7202,393.8969,0.0466,"University of Nevada-Reno",0,0,27.9658,4.0742,164.0698,35.1512,25.9779,0,2.3517,11.532,7.4826,4.1585,4.1959,0.1417,0.7272,5.831,13.2545,11.6867,2.261,2.1962,3.0281,0.3683,1.4903,NA,0.1951,328.1396,244.4888,91.3621,413.1825,0.0459,"University of Nevada-Reno",0,0,27.746,0.5926,138.6546,35.2568,21.7534,0,0.9202,8.4659,5.8306,1.7413,0.3496,0.0206,0.1151,5.8855,10.2466,11.1301,2.3957,1.6086,3.3555,0.2788,0.8622,1.7612,0.0996,279.0705,243.662,108.5616,424.7212,0.0473,"University of Nevada-Reno",0,0,32.1323,2.7734,176.8971,34.6861,23.7543,0.2282,3.1903,17.4995,8.319,5.0804,3.6379,0.7784,0.6819,5.4382,15.7244,10.1934,2.0831,2.1693,4.2248,0.7929,3.4684,10.6303,0.0407,364.4246,232.4192,93.7262,473.5705,0.043
186380,"Rutgers University-New Brunswick",808315,0.415,65.0037,10.9242,383.0491,62.8647,72.2651,7.5399,7.0285,28.1658,19.1676,17.4854,4.9936,0,2.3511,22.9682,36.7441,0,5.1739,0.3814,9.6057,6.9513,0,-6.625,0,759.4731,679.9558,121.9408,2116.9415,0.0962,"Rutgers University-New Brunswick",607937,0.6577,70.1101,9.9052,372.1202,56.127,70.9359,0.4226,7.4453,26.4411,15.7225,16.6977,6.8384,0,1.6329,28.1879,39.4684,0,5.521,0.4233,8.3752,5.0153,0,0.3028,0,744.5431,693.4952,522.0529,2092.064,0.0853,"Rutgers University-New Brunswick",657481,0.23,73.1924,10.2141,401.6007,53.7412,77.0069,11.2126,5.6489,22.4762,16.6739,17.7313,5.3463,0,1.6487,39.967,39.2696,0,5.1963,0.4588,10.9631,8.3111,0,NA,0,803.2013,669.9042,132.5236,2123.6936,0.0873,"Rutgers University-New Brunswick",287675,0.269,89.1725,0.7877,414.4623,60.8292,76.9253,8.7024,1.1175,21.4831,17.877,5.78,4.2443,0,1.0364,45.5887,42.535,0,10.6334,0.4035,15.8066,10.2637,0,NA,0,828.9246,653.9393,148.6393,1971.5849,0.0881,"Rutgers University-New Brunswick",451528,0.6887,102.1491,4.0082,476.9847,64.4827,73.9196,6.7799,9.8583,33.0159,16.9325,18.0251,6.997,0,1.7899,55.244,36.3175,0,8.3749,0.5501,17.5832,12.9796,5.1046,NA,0.6283,953.9693,606.8502,141.6389,2156.6921,0.082
187985,"University of New Mexico-Main Campus",0,0,35.1682,3.3188,190.4193,37.011,29.0531,2.3424,3.6485,14.2794,2.42,8.1643,1.7177,0,1.0731,5.0644,7.4995,3.9494,2.5903,2.5508,2.1541,28.226,0.1883,0,0,380.8386,340.9141,151.9695,1117.2583,0.1012,"University of New Mexico-Main Campus",0,0,36.3371,3.643,187.5829,40.5957,26.7444,2.2188,3.4585,15.2122,3.293,6.8744,0.9969,0,1.6339,5.1976,5.6266,3.8334,2.8298,2.5425,2.8622,23.528,0.1547,0,0,375.1657,337.5428,133.6172,871.8428,0.1028,"University of New Mexico-Main Campus",0,0,36.3185,4.0663,179.5001,36.9971,29.9041,1.9552,2.542,14.3503,2.703,5.7874,0.4103,0,1.2533,5.8578,4.3403,3.7639,2.6853,2.4792,2.599,21.3052,0.1817,NA,0,359.0003,358.7405,156.8761,959.3147,0.1011,"University of New Mexico-Main Campus",0,0,36.5264,0.1727,166.4555,38.335,30.9327,2.2257,0.4693,13.5013,3.117,2.915,0.1455,0,0.157,8.0513,3.709,3.4427,0.9058,1.9723,2.2349,17.642,0,8.075,0,340.9861,383.2973,189.1752,1315.2714,0.1049,"University of New Mexico-Main Campus",0,0,38.8235,4.5041,218.6995,40.9577,35.2903,2.9739,3.4295,14.9615,4.8833,6.5249,0.5639,0,0.4291,7.1779,5.7077,4.5079,3.5018,3.1076,3.7997,37.5553,0,0.0746,0,437.4735,437.5518,332.7372,1375.4962,0.1237
188030,"New Mexico State University-Main Campus",0,0,23.4228,1.1515,136.8427,40.8713,16.5486,0,2.1394,13.6106,3.2075,6.1764,1.9193,0,0.5403,1.2782,7.2457,4.403,3.0109,1.3071,2.4013,5.9934,1.5089,3.339,0.1065,277.0244,194.013,48.4219,575.8242,0.1037,"New Mexico State University-Main Campus",0,0,27.7139,3.9871,151.9189,43.2658,17.8044,0,2.6886,15.8647,3.3175,7.3633,2.4781,0.0598,0.6027,1.3016,8.218,4.7054,3.469,0.765,2.3472,5.9665,0,NA,0,303.8377,223.0372,47.0325,624.4898,0.1009,"New Mexico State University-Main Campus",0,0,30.9054,7.6627,160.5136,46.2063,20.1787,0,2.0978,13.9616,2.7458,7.1571,2.5392,0.1328,0.5584,1.3397,8.1475,4.7594,3.7713,0.9148,2.2178,5.2173,0,0.0413,0,321.0685,232.609,36.7612,546.932,0.1091,"New Mexico State University-Main Campus",0,0,31.6363,1.7994,144.4261,45.2922,19.981,0,0.1745,10.1581,4.3912,3.3388,0.926,0.0081,0.5269,1.3602,8.5857,4.8719,4.4315,0.6424,2.2858,4.0159,0,0.0366,0,288.8887,239.7094,43.0911,589.691,0.1114,"New Mexico State University-Main Campus",0,0,36.4144,5.0748,183.937,46.5407,21.8922,3.0209,2.6762,18.8105,3.5544,7.3547,2.3843,0.0492,0.8347,1.4734,9.5836,6.2197,4.6755,1.9888,3.7062,7.6827,0,NA,0,367.8739,231.1659,57.4564,617.9184,0.1151
196088,"University at Buffalo",104505,0,32.1684,2.0152,189.7704,40.6305,37.3313,0.2695,2.7261,12.9388,3.1779,3.7548,2.852,1.0939,0.066,1.9334,11.1988,9.907,1.8625,1.5216,0,23.8363,0,0.3332,0,379.8741,325.8796,44.532,726.4808,0.1155,"University at Buffalo",123332,0.111,38.8854,3.4658,231.4054,41.8452,45.7011,0.9456,3.1747,15.8196,4.0566,5.3682,3.7332,0.8343,0.0789,4.6221,5.9113,12.0761,1.7974,1.5821,0,38.3726,2.1037,0.2262,0.2992,463.0371,427.1307,86.3289,767.1921,0.1442,"University at Buffalo",116783,0.1285,40.2119,3.5987,199.1122,45.9467,47.4721,0.2448,2.027,12.1192,4.3129,4.9271,3.9233,0.9187,0.0379,2.115,4.9187,14.046,2.0671,1.4077,0,4.6193,2.6334,10.3731,0.8051,408.5974,558.4466,155.3349,834.2091,0.1683,"University at Buffalo",1675,0,45.1049,0.226,202.1044,45.3155,49.166,2.9396,1.0838,9.3959,4.974,1.7313,0.2818,0.3849,0,6.011,5.8748,13.688,8.9699,0.9072,0,4.1803,0.8194,0.3037,1.0407,404.5125,599.2921,180.1542,872.4713,0.1804,"University at Buffalo",81094,0.1102,41.6936,2.6354,226.7634,47.843,50.2142,2.2268,4.342,18.5711,4.3651,4.2994,2.5731,0.8281,0.0414,4.2196,7.5918,13.3224,2.5076,1.6012,0,17.3123,0,3.7549,0,457.2818,580.5827,174.2175,974.8495,0.1811
